listener_id,country,age_group,gender,subscription_type,signup_date
655,India,25-34,Female,free,2024-08-09
656,Australia,45+,Female,free,2024-01-08
657,India,35-44,Other,premium,2022-07-29
658,UK,18-24,Male,free,2023-01-31
659,Canada,35-44,Female,free,2024-07-19
660,Canada,45+,Female,premium,2023-08-06
661,Germany,45+,Other,premium,2023-05-04
662,Australia,45+,Male,free,2024-05-21
663,India,35-44,Female,free,2023-08-24
664,India,45+,Male,premium,2024-02-13
665,USA,35-44,Female,free,2024-08-18
666,Germany,25-34,Other,premium,2024-05-27
667,USA,18-24,Male,premium,2023-04-09
668,USA,18-24,Other,premium,2023-12-01
669,USA,35-44,Female,free,2023-09-16
670,Australia,25-34,Other,premium,2023-03-28
671,Australia,35-44,Other,free,2023-02-17
672,UK,25-34,Other,premium,2024-07-22
673,UK,45+,Female,free,2024-01-21
674,USA,25-34,Male,free,2023-04-21
675,Germany,25-34,Other,free,2022-09-13
676,India,25-34,Male,free,2022-05-30
677,Australia,18-24,Female,free,2022-05-07
678,Germany,25-34,Male,premium,2023-01-27
679,Canada,45+,Other,free,2024-04-10
680,Australia,45+,Other,premium,2023-04-25
681,Australia,45+,Other,free,2024-09-19
682,UK,25-34,Other,free,2023-02-01
683,India,35-44,Other,free,2024-07-11
684,India,35-44,Other,free,2023-02-06
685,Canada,45+,Female,premium,2022-10-01
686,Canada,18-24,Female,free,2024-04-24
687,Australia,35-44,Female,free,2024-09-08
688,USA,25-34,Male,free,2024-08-15
689,UK,35-44,Male,premium,2024-06-28
690,UK,45+,Female,free,2022-05-19
691,Australia,18-24,Male,free,2022-04-13
692,Germany,35-44,Male,free,2022-08-30
693,USA,35-44,Other,free,2022-04-27
694,Australia,45+,Other,free,2022-08-02
695,USA,18-24,Male,premium,2023-04-29
696,USA,18-24,Male,free,2023-06-13
697,USA,45+,Female,free,2023-11-22
698,Australia,25-34,Male,free,2022-08-12
699,UK,35-44,Other,free,2022-09-27
700,UK,25-34,Male,free,2024-04-04
701,USA,35-44,Female,premium,2024-05-10
702,Germany,35-44,Other,premium,2022-05-14
703,India,25-34,Other,premium,2022-04-24
704,Australia,45+,Other,premium,2023-03-17
705,India,45+,Other,free,2023-10-06
706,Germany,35-44,Male,free,2023-10-13
707,Australia,45+,Female,free,2022-12-31
708,USA,35-44,Male,free,2022-08-20
709,UK,45+,Male,free,2023-04-03
710,India,35-44,Other,free,2023-01-10
711,Canada,45+,Female,free,2023-08-27
712,Canada,18-24,Other,premium,2024-02-18
713,Germany,25-34,Male,premium,2023-09-03
714,USA,18-24,Male,premium,2022-07-26
715,India,25-34,Other,free,2023-06-04
716,USA,25-34,Male,free,2023-04-13
717,India,35-44,Male,free,2024-05-31
718,Germany,25-34,Other,free,2023-03-19
719,Germany,18-24,Male,free,2024-07-05
720,Canada,18-24,Female,free,2022-11-17
721,USA,45+,Other,free,2022-04-03
722,Australia,18-24,Female,free,2023-02-12
723,Canada,45+,Male,free,2022-06-07
724,USA,25-34,Male,free,2024-05-21
725,Canada,18-24,Other,free,2022-04-09
726,Australia,25-34,Male,free,2022-08-13
727,UK,18-24,Other,free,2024-05-01
728,UK,18-24,Other,free,2023-03-17
729,UK,45+,Other,free,2023-12-21
730,UK,25-34,Other,premium,2023-08-08
731,India,18-24,Other,premium,2024-09-17
732,UK,35-44,Female,free,2023-02-05
733,Australia,25-34,Other,free,2023-07-25
734,Germany,25-34,Female,free,2024-03-09
735,Germany,25-34,Male,free,2022-03-05
736,India,45+,Other,free,2024-02-07
737,UK,35-44,Male,free,2023-07-14
738,UK,25-34,Other,free,2022-10-06
739,UK,18-24,Female,free,2023-12-11
740,Canada,18-24,Female,premium,2023-11-01
741,USA,45+,Female,free,2024-04-02
742,Canada,18-24,Male,premium,2023-06-03
743,USA,25-34,Other,free,2022-09-05
744,UK,18-24,Male,free,2023-01-03
745,UK,25-34,Female,premium,2024-01-14
746,Canada,18-24,Male,premium,2023-09-10
747,Canada,35-44,Female,free,2024-08-28
748,USA,45+,Female,free,2022-04-08
749,Germany,45+,Female,free,2022-09-25
750,USA,35-44,Other,free,2022-03-01
751,Canada,35-44,Other,premium,2023-05-15
752,Australia,45+,Female,premium,2022-11-04
753,Canada,35-44,Male,free,2023-05-08
754,Australia,25-34,Male,free,2023-02-15
755,India,18-24,Other,free,2022-05-20
756,Canada,45+,Female,free,2024-06-27
757,India,35-44,Male,premium,2022-11-24
758,Germany,25-34,Female,premium,2023-04-09
759,USA,45+,Male,free,2023-12-03
760,Australia,35-44,Other,free,2023-09-29
761,USA,45+,Female,free,2024-07-13
762,India,35-44,Female,free,2022-06-12
763,Australia,45+,Male,premium,2022-03-01
764,USA,25-34,Male,free,2024-07-13
765,Canada,25-34,Male,free,2022-01-31
766,UK,18-24,Female,free,2022-11-29
767,India,45+,Other,premium,2022-03-17
768,USA,18-24,Other,free,2024-01-25
769,India,45+,Male,premium,2022-11-13
770,India,35-44,Other,premium,2024-02-09
771,Australia,35-44,Male,premium,2023-02-21
772,Australia,18-24,Other,free,2024-08-25
773,UK,45+,Female,free,2022-07-09
774,Canada,18-24,Male,free,2023-05-04
775,India,25-34,Other,free,2024-06-07
776,USA,18-24,Female,free,2022-11-11
777,Germany,18-24,Other,free,2022-10-23
778,India,35-44,Female,free,2023-05-16
779,India,18-24,Female,premium,2022-06-26
780,UK,45+,Other,free,2024-03-10
781,Canada,35-44,Other,free,2024-03-16
782,Germany,18-24,Female,premium,2024-05-09
783,Australia,25-34,Female,premium,2023-12-20
784,Australia,18-24,Female,premium,2022-08-03
785,USA,18-24,Male,premium,2024-05-05
786,Germany,18-24,Female,premium,2023-10-15
787,Australia,35-44,Male,free,2023-08-20
788,USA,45+,Female,free,2023-11-25
789,Canada,25-34,Male,free,2022-11-28
790,USA,18-24,Female,free,2022-05-08
791,Australia,45+,Female,free,2022-09-26
792,UK,45+,Female,free,2023-07-05
793,UK,35-44,Other,free,2023-06-19
794,UK,25-34,Other,free,2024-01-24
795,Australia,35-44,Female,free,2023-01-01
796,UK,45+,Male,premium,2023-09-11
797,Germany,45+,Male,free,2022-12-14
798,Canada,45+,Female,premium,2022-05-22
799,USA,35-44,Other,free,2022-05-25
800,USA,25-34,Male,premium,2024-03-02
801,Australia,18-24,Other,premium,2022-09-02
802,UK,35-44,Male,free,2023-03-18
803,UK,45+,Female,free,2023-12-04
804,India,35-44,Other,free,2022-10-17
805,Canada,45+,Male,premium,2023-11-22
806,Germany,18-24,Female,premium,2022-04-22
807,USA,18-24,Female,premium,2022-08-02
808,India,25-34,Female,free,2023-10-12
809,India,45+,Other,free,2024-06-04
810,Australia,25-34,Other,premium,2022-07-19
811,USA,25-34,Female,free,2023-02-09
812,Australia,18-24,Other,free,2023-02-25
813,Germany,35-44,Male,free,2022-01-07
814,India,35-44,Female,premium,2024-05-07
815,India,25-34,Female,free,2023-06-09
816,Canada,18-24,Other,free,2023-08-15
817,Germany,45+,Female,free,2022-10-13
818,India,35-44,Male,premium,2023-11-02
819,Germany,25-34,Other,free,2023-01-24
820,USA,35-44,Other,free,2023-02-20
821,UK,35-44,Female,free,2024-02-23
822,India,45+,Female,premium,2023-12-14
823,Canada,18-24,Female,premium,2022-05-30
824,USA,45+,Other,premium,2024-08-17
825,Germany,18-24,Female,free,2023-03-04
826,Australia,35-44,Male,premium,2024-03-18
827,USA,25-34,Female,free,2022-10-20
828,India,45+,Female,free,2022-11-30
829,Germany,18-24,Other,free,2022-09-29
830,UK,35-44,Female,free,2022-02-12
831,USA,18-24,Other,premium,2023-04-13
832,India,18-24,Female,free,2022-11-15
833,Canada,18-24,Male,free,2023-05-07
834,Australia,35-44,Male,free,2023-06-11
835,Germany,25-34,Other,free,2024-01-30
836,USA,25-34,Other,free,2022-06-21
837,USA,25-34,Female,free,2023-12-31
838,UK,18-24,Female,free,2023-10-11
839,UK,35-44,Male,free,2022-11-17
840,Canada,18-24,Female,free,2024-01-09
841,Australia,25-34,Male,premium,2022-02-13
842,Canada,25-34,Other,free,2023-06-16
843,India,35-44,Female,premium,2023-09-23
844,India,18-24,Other,premium,2023-03-30
845,Canada,45+,Female,premium,2024-01-16
846,Australia,45+,Male,free,2024-08-27
847,Canada,25-34,Other,free,2024-05-29
848,Australia,35-44,Other,premium,2024-06-09
849,Australia,18-24,Female,free,2024-07-17
850,Germany,18-24,Other,free,2024-04-27
851,Australia,25-34,Male,free,2024-05-17
852,UK,25-34,Other,free,2024-02-13
853,Australia,18-24,Other,premium,2022-03-24
854,Australia,18-24,Female,free,2023-06-27
855,Australia,25-34,Other,free,2022-11-18
856,India,18-24,Female,free,2024-02-25
857,UK,45+,Female,free,2022-08-22
858,UK,25-34,Other,free,2023-06-24
859,Canada,18-24,Male,free,2022-09-09
860,Germany,25-34,Female,premium,2024-04-15
861,Australia,35-44,Other,free,2024-02-04
862,USA,25-34,Female,premium,2023-03-25
863,Germany,25-34,Male,free,2022-08-27
864,Germany,35-44,Male,free,2023-05-05
865,UK,45+,Female,free,2024-05-31
866,Germany,18-24,Male,free,2023-04-09
867,Australia,35-44,Other,premium,2024-07-29
868,Australia,25-34,Other,premium,2022-11-10
869,India,18-24,Female,free,2022-06-24
870,Australia,35-44,Male,free,2023-12-07
871,Australia,18-24,Other,premium,2022-06-29
872,UK,18-24,Other,free,2024-07-20
873,Australia,35-44,Other,free,2023-01-20
874,India,18-24,Female,premium,2022-10-22
875,USA,45+,Female,free,2022-08-03
876,UK,35-44,Other,premium,2024-09-12
877,USA,45+,Other,free,2023-12-16
878,UK,25-34,Male,premium,2024-02-01
879,Canada,18-24,Male,free,2024-05-23
880,Germany,25-34,Male,free,2024-02-08
881,Canada,25-34,Female,free,2022-03-16
882,Australia,18-24,Other,free,2022-12-10
883,USA,35-44,Female,free,2023-12-15
884,Australia,18-24,Other,free,2022-05-22
885,Germany,25-34,Male,free,2023-12-19
886,UK,25-34,Male,premium,2022-07-18
887,Germany,35-44,Male,free,2024-07-07
888,India,18-24,Male,free,2022-06-20
889,Germany,25-34,Other,free,2023-02-10
890,India,45+,Male,free,2024-04-07
891,Germany,25-34,Other,free,2022-08-16
892,India,25-34,Other,free,2023-02-15
893,USA,35-44,Female,premium,2024-08-09
894,Australia,45+,Male,free,2024-06-16
895,Australia,25-34,Male,free,2024-07-23
896,Canada,25-34,Female,premium,2023-11-22
897,Australia,45+,Other,premium,2024-05-27
898,UK,18-24,Male,free,2024-02-26
899,Germany,18-24,Other,premium,2022-03-03
900,Canada,25-34,Female,free,2022-11-23
901,UK,25-34,Other,premium,2023-12-17
902,UK,18-24,Male,free,2024-08-20
903,India,35-44,Other,free,2024-08-16
904,Australia,45+,Other,premium,2024-05-28
905,USA,45+,Male,free,2022-05-13
906,USA,35-44,Male,free,2023-08-07
907,Canada,35-44,Other,free,2023-08-13
908,USA,35-44,Other,free,2022-07-08
909,Germany,35-44,Female,free,2022-12-22
910,USA,35-44,Male,free,2022-03-12
911,Canada,35-44,Other,free,2022-09-20
912,USA,45+,Male,free,2022-11-02
913,Germany,35-44,Female,free,2023-07-12
914,India,18-24,Other,free,2022-08-12
915,Canada,35-44,Other,free,2022-11-24
916,India,35-44,Other,premium,2024-02-01
917,India,45+,Male,free,2023-08-11
918,India,45+,Female,free,2022-03-15
919,UK,35-44,Male,premium,2023-05-26
920,Australia,45+,Other,premium,2022-05-22
921,UK,25-34,Female,free,2023-08-08
922,Australia,45+,Other,premium,2022-04-12
923,India,45+,Other,free,2023-08-29
924,Canada,45+,Male,premium,2023-08-04
925,Australia,45+,Other,free,2022-03-06
926,Germany,18-24,Female,free,2022-07-12
927,Germany,18-24,Other,free,2024-08-10
928,USA,18-24,Other,premium,2022-03-03
929,Australia,35-44,Male,free,2023-06-16
930,Canada,35-44,Female,free,2022-08-29
931,UK,25-34,Male,free,2023-12-16
932,India,18-24,Other,premium,2023-02-14
933,USA,35-44,Male,premium,2022-10-27
934,Germany,45+,Male,free,2022-07-14
935,UK,45+,Male,free,2023-03-30
936,UK,18-24,Male,free,2023-07-28
937,India,25-34,Other,free,2023-09-11
938,Australia,25-34,Other,premium,2023-09-29
939,Germany,45+,Female,free,2022-10-28
940,Canada,25-34,Male,free,2024-02-18
941,UK,18-24,Male,free,2023-04-01
942,India,45+,Female,free,2024-09-15
943,Canada,35-44,Male,free,2022-07-21
944,Australia,35-44,Female,free,2023-11-05
945,Germany,25-34,Other,free,2024-05-05
946,Australia,45+,Female,free,2022-10-29
947,UK,45+,Male,free,2023-09-16
948,Canada,35-44,Female,free,2022-12-03
949,Canada,45+,Other,free,2022-02-01
950,Canada,45+,Male,premium,2024-08-28
951,UK,45+,Other,free,2022-04-08
952,UK,25-34,Other,free,2024-09-10
953,Australia,45+,Female,premium,2024-01-29
954,USA,18-24,Other,free,2024-02-12
955,Australia,25-34,Male,free,2022-07-10
956,Germany,45+,Other,free,2023-06-25
957,India,45+,Other,free,2022-02-17
958,Canada,18-24,Female,free,2022-09-07
959,USA,25-34,Other,free,2022-08-14
960,India,35-44,Female,premium,2022-09-29
961,USA,35-44,Female,premium,2023-10-27
962,Australia,25-34,Male,free,2023-04-30
963,UK,45+,Male,free,2022-11-24
964,Canada,45+,Male,free,2024-03-07
965,Australia,35-44,Male,free,2022-06-29
966,India,35-44,Female,free,2024-03-24
967,India,35-44,Other,premium,2023-10-27
968,India,18-24,Male,free,2024-01-16
969,India,35-44,Male,premium,2022-01-23
970,India,18-24,Male,premium,2024-07-18
971,USA,25-34,Other,premium,2024-08-20
972,Australia,45+,Male,free,2023-08-29
973,Canada,35-44,Other,free,2023-01-05
974,UK,45+,Female,free,2022-09-02
975,UK,45+,Female,free,2024-03-12
976,Australia,35-44,Female,free,2022-06-09
977,Australia,35-44,Other,free,2023-01-08
978,UK,25-34,Male,free,2022-10-12
979,UK,18-24,Male,free,2023-06-05
980,USA,18-24,Male,premium,2023-03-26
981,Germany,45+,Male,free,2023-11-28
982,Canada,35-44,Male,free,2024-03-17
983,India,25-34,Other,free,2023-10-09
984,Germany,25-34,Female,premium,2023-09-14
985,Australia,25-34,Male,free,2023-08-04
986,UK,25-34,Female,free,2022-05-16
987,Germany,25-34,Other,free,2022-04-06
988,Canada,18-24,Other,premium,2022-04-29
989,Australia,18-24,Male,premium,2023-01-09
990,India,18-24,Other,free,2022-10-01
991,India,35-44,Female,free,2024-05-19
992,Canada,45+,Male,free,2024-05-27
993,Canada,25-34,Male,free,2024-04-29
994,UK,35-44,Female,free,2022-06-26
995,India,25-34,Male,premium,2024-05-22
996,Australia,18-24,Male,premium,2024-01-19
997,Germany,35-44,Female,free,2024-02-23
998,Australia,18-24,Male,free,2022-10-04
999,USA,25-34,Male,free,2022-05-18
1000,USA,25-34,Female,premium,2024-05-23
1001,Canada,45+,Other,premium,2022-05-12
1002,UK,25-34,Female,free,2022-02-13
1003,USA,18-24,Male,free,2022-05-03
1004,India,25-34,Female,free,2022-05-16
1005,Australia,45+,Male,free,2023-01-02
1006,Australia,45+,Male,premium,2023-01-08
1007,Canada,18-24,Female,free,2022-05-06
1008,Germany,35-44,Male,premium,2023-03-15
1009,Canada,25-34,Other,free,2024-02-26
1010,Germany,45+,Male,premium,2023-07-30
1011,Canada,25-34,Female,free,2024-03-18
1012,Canada,25-34,Other,premium,2024-01-14
1013,Canada,35-44,Other,free,2022-02-20
1014,Germany,45+,Male,free,2022-05-17
1015,Germany,25-34,Female,free,2022-06-07
1016,Canada,45+,Male,free,2022-02-25
1017,USA,18-24,Male,free,2023-08-16
1018,UK,18-24,Female,free,2024-01-14
1019,UK,25-34,Female,premium,2023-03-04
1020,UK,45+,Male,free,2023-03-19
1021,Germany,25-34,Other,premium,2024-06-29
1022,Germany,45+,Male,premium,2024-08-21
1023,USA,45+,Other,free,2022-11-22
1024,UK,35-44,Male,free,2023-10-02
1025,UK,35-44,Female,free,2023-09-30
1026,Canada,35-44,Other,free,2024-04-08
1027,Germany,25-34,Female,free,2022-03-21
1028,UK,35-44,Female,premium,2023-04-19
1029,Australia,35-44,Female,free,2023-01-12
1030,USA,18-24,Female,free,2024-05-18
1031,Australia,45+,Female,free,2024-07-07
1032,Australia,45+,Male,premium,2022-11-29
1033,USA,35-44,Other,free,2022-06-24
1034,Australia,45+,Male,free,2023-10-19
1035,UK,18-24,Male,free,2023-03-17
1036,Germany,18-24,Male,free,2022-05-06
1037,USA,35-44,Female,premium,2023-11-25
1038,Canada,18-24,Male,premium,2022-08-07
1039,Australia,45+,Other,free,2024-08-05
1040,USA,25-34,Male,free,2022-10-05
1041,India,45+,Female,free,2023-04-30
1042,India,25-34,Other,free,2023-08-18
1043,Germany,35-44,Other,free,2024-07-23
1044,UK,25-34,Other,free,2024-09-21
1045,Germany,18-24,Other,free,2022-05-21
1046,Germany,45+,Male,premium,2024-04-25
1047,Germany,25-34,Female,free,2023-08-30
1048,Germany,45+,Other,premium,2024-05-26
1049,Canada,35-44,Other,free,2023-12-07
1050,Canada,35-44,Female,free,2022-04-20
1051,USA,18-24,Male,premium,2022-02-21
1052,India,35-44,Other,free,2023-09-07
1053,Germany,25-34,Male,free,2023-09-05
1054,USA,35-44,Male,free,2023-10-16
1055,India,18-24,Male,free,2023-12-14
1056,Australia,45+,Male,premium,2024-08-27
1057,UK,45+,Other,premium,2022-11-15
1058,Canada,35-44,Other,free,2022-07-18
1059,Australia,25-34,Male,free,2024-03-06
1060,India,18-24,Male,free,2023-12-30
1061,Australia,25-34,Female,free,2022-02-15
1062,UK,18-24,Female,free,2023-05-20
1063,India,35-44,Female,free,2023-06-24
1064,Australia,18-24,Other,free,2023-05-29
1065,Canada,18-24,Female,free,2024-06-13
1066,Canada,35-44,Other,free,2022-01-17
1067,USA,25-34,Other,free,2022-11-11
1068,Australia,35-44,Other,free,2023-03-12
1069,Germany,18-24,Other,premium,2023-01-23
1070,Australia,35-44,Female,premium,2022-03-18
1071,India,18-24,Male,free,2024-09-04
1072,India,35-44,Male,free,2024-06-17
1073,Australia,45+,Male,premium,2023-01-06
1074,UK,45+,Female,premium,2022-06-14
1075,Canada,35-44,Male,premium,2023-09-01
1076,India,25-34,Female,free,2023-09-09
1077,Canada,18-24,Female,premium,2022-01-24
1078,India,45+,Female,free,2023-12-13
1079,USA,25-34,Male,premium,2022-02-04
1080,Germany,18-24,Male,premium,2023-05-29
1081,India,45+,Male,free,2024-03-11
1082,Canada,45+,Other,premium,2024-04-23
1083,USA,35-44,Female,free,2024-05-03
1084,India,18-24,Other,premium,2023-04-06
1085,UK,25-34,Female,free,2022-05-18
1086,Germany,25-34,Male,premium,2024-04-28
1087,India,25-34,Female,free,2023-07-28
1088,USA,18-24,Female,premium,2024-03-21
1089,UK,25-34,Other,free,2023-12-10
1090,Australia,25-34,Female,free,2024-06-07
1091,USA,25-34,Male,free,2023-07-25
1092,USA,35-44,Female,premium,2022-09-22
1093,UK,35-44,Female,free,2022-11-29
1094,USA,18-24,Female,free,2022-07-07
1095,UK,18-24,Other,free,2022-03-04
1096,India,25-34,Female,premium,2024-03-30
1097,UK,35-44,Female,free,2022-10-06
1098,UK,45+,Other,free,2023-06-26
1099,Germany,45+,Other,free,2022-06-20
1100,UK,25-34,Other,free,2023-05-18
1101,UK,25-34,Other,free,2024-08-21
1102,Australia,35-44,Male,free,2023-06-17
1103,India,35-44,Male,premium,2022-10-26
1104,Germany,35-44,Female,premium,2022-07-20
1105,Australia,18-24,Male,free,2022-05-15
1106,Canada,18-24,Female,free,2022-09-29
1107,India,25-34,Male,free,2023-06-19
1108,India,18-24,Other,free,2023-03-18
1109,Canada,35-44,Other,premium,2022-03-28
1110,UK,35-44,Male,free,2022-01-31
1111,Australia,18-24,Male,free,2022-05-01
1112,USA,45+,Female,free,2022-03-10
1113,Germany,25-34,Female,premium,2023-10-08
1114,USA,45+,Female,free,2024-06-01
1115,Canada,25-34,Other,free,2024-08-18
1116,India,45+,Other,free,2024-04-06
1117,India,18-24,Other,premium,2023-05-11
1118,Germany,25-34,Other,premium,2024-07-12
1119,India,25-34,Female,free,2022-05-26
1120,India,25-34,Other,free,2024-09-10
1121,Germany,35-44,Other,premium,2022-11-29
1122,Australia,35-44,Other,free,2023-04-26
1123,Australia,45+,Other,free,2024-06-24
1124,Germany,18-24,Male,free,2022-09-20
1125,Canada,35-44,Female,free,2022-10-20
1126,India,25-34,Female,free,2024-09-18
1127,India,35-44,Other,premium,2023-03-05
1128,Canada,18-24,Male,free,2022-03-27
1129,Australia,35-44,Female,free,2022-01-16
1130,UK,25-34,Female,premium,2023-12-29
1131,UK,45+,Other,free,2023-09-20
1132,UK,25-34,Other,free,2022-04-28
1133,Australia,18-24,Female,free,2022-09-27
1134,Australia,45+,Female,premium,2023-01-30
1135,Canada,35-44,Male,premium,2024-09-05
1136,India,35-44,Female,premium,2024-05-04
1137,Canada,35-44,Female,premium,2022-06-11
1138,Canada,45+,Other,free,2023-12-01
1139,Australia,25-34,Female,free,2022-04-14
1140,UK,45+,Other,premium,2023-10-15
1141,USA,45+,Female,free,2022-06-16
1142,India,18-24,Female,free,2022-10-27
1143,Australia,45+,Female,free,2022-01-28
1144,UK,35-44,Male,free,2023-02-28
1145,USA,25-34,Other,premium,2024-02-23
1146,USA,25-34,Male,free,2023-07-16
1147,Australia,25-34,Female,free,2024-06-01
1148,Germany,35-44,Male,premium,2022-06-05
1149,India,35-44,Other,free,2022-11-20
1150,USA,35-44,Female,free,2022-12-14
1151,Australia,35-44,Male,free,2022-05-01
1152,Australia,35-44,Male,premium,2024-08-13
1153,UK,45+,Other,premium,2023-10-14
1154,Germany,35-44,Male,premium,2023-06-12
1155,India,35-44,Other,premium,2024-03-31
1156,Canada,35-44,Female,free,2024-08-07
1157,UK,35-44,Female,premium,2023-07-15
1158,USA,25-34,Male,premium,2022-06-13
