session_id,listener_id,episode_id,listen_start_time,listen_minutes,completion_percent,device,platform
434,4789,53,2024-12-05 12:46:00,1,5,Tablet,Web
435,4865,312,2024-12-16 03:41:00,37,69,Desktop,iOS
436,2755,142,2024-05-21 08:54:00,82,100,Tablet,Web
437,2448,97,2024-05-03 01:56:00,20,24,Tablet,Android
438,2619,349,2024-01-14 22:22:00,18,16,Desktop,Android
439,2126,215,2024-01-19 19:54:00,52,81,Tablet,Web
440,1556,176,2024-09-30 21:47:00,29,28,Desktop,Web
441,2937,260,2024-12-02 19:03:00,39,100,Mobile,Android
442,800,242,2024-05-12 19:04:00,17,15,Mobile,Web
443,2750,336,2024-06-30 07:37:00,12,27,Tablet,Android
444,3445,170,2024-10-26 10:02:00,48,100,Desktop,iOS
445,3855,28,2024-10-24 21:11:00,82,92,Mobile,Android
446,1594,257,2024-07-14 18:05:00,16,15,Desktop,Android
447,443,78,2024-06-24 13:58:00,18,45,Tablet,Android
448,1174,162,2024-02-11 16:38:00,24,21,Desktop,Web
449,1449,161,2024-01-03 15:25:00,82,100,Desktop,iOS
450,1382,296,2024-02-15 04:25:00,21,27,Tablet,Android
451,3518,207,2024-07-15 00:09:00,55,72,Mobile,Web
452,1634,375,2024-06-13 18:07:00,48,100,Mobile,iOS
453,34,321,2024-12-21 11:45:00,32,74,Desktop,iOS
454,842,197,2024-06-05 05:42:00,65,72,Mobile,iOS
455,2443,149,2024-09-23 20:21:00,59,54,Tablet,Android
456,3553,352,2024-09-07 12:15:00,18,31,Mobile,iOS
457,3305,10,2024-03-08 07:12:00,30,69,Tablet,iOS
458,4831,259,2024-07-06 22:12:00,22,73,Mobile,Android
459,2096,274,2024-10-31 01:38:00,80,100,Tablet,iOS
460,162,25,2024-08-01 15:09:00,89,100,Desktop,iOS
461,4484,130,2024-03-19 07:00:00,61,58,Tablet,Web
462,77,155,2024-02-21 22:36:00,54,54,Tablet,Android
463,4962,359,2024-02-23 17:27:00,18,26,Tablet,Web
464,965,145,2024-02-24 16:59:00,15,13,Mobile,Web
465,1637,135,2024-07-03 00:00:00,67,100,Desktop,Android
466,1314,21,2024-04-16 23:29:00,71,91,Desktop,Android
467,1922,2,2024-02-15 03:46:00,2,5,Tablet,Web
468,4048,77,2024-09-18 02:33:00,12,10,Tablet,Web
469,830,132,2024-08-21 10:06:00,83,100,Desktop,Android
470,411,52,2024-05-28 12:17:00,23,100,Tablet,Android
471,3490,379,2024-01-24 00:19:00,15,55,Mobile,Web
472,1397,169,2024-11-14 09:09:00,46,64,Tablet,iOS
473,3053,176,2024-07-24 13:39:00,24,82,Desktop,Android
474,3160,354,2024-08-03 22:08:00,62,52,Mobile,iOS
475,1086,357,2024-02-23 14:12:00,8,22,Tablet,Android
476,4661,348,2024-11-08 12:57:00,57,100,Desktop,Web
477,237,351,2024-09-06 03:51:00,17,22,Desktop,Android
478,377,33,2024-06-09 00:25:00,34,34,Tablet,Web
479,4300,381,2024-10-16 07:38:00,74,69,Tablet,Android
480,4253,268,2024-11-12 03:15:00,89,85,Desktop,Web
481,2037,247,2024-12-12 21:53:00,45,45,Desktop,iOS
482,4574,314,2024-11-25 05:21:00,7,43,Tablet,Android
483,4062,85,2024-09-08 10:56:00,10,9,Mobile,Android
484,2279,26,2024-10-08 21:57:00,65,100,Desktop,Android
485,1926,41,2024-10-20 15:17:00,59,83,Mobile,Android
486,3663,162,2024-11-30 00:36:00,16,20,Mobile,Android
487,3378,19,2024-01-01 03:06:00,72,84,Tablet,Web
488,2496,261,2024-12-01 22:55:00,72,100,Desktop,Android
489,2977,28,2024-06-18 19:07:00,29,39,Tablet,Web
490,3876,367,2024-08-19 03:53:00,85,100,Mobile,Web
491,1817,2,2024-11-20 09:57:00,44,73,Tablet,Web
492,3063,360,2024-03-25 16:48:00,14,70,Mobile,Web
493,3353,55,2024-04-10 06:24:00,33,35,Mobile,Android
494,1767,235,2024-06-22 03:40:00,25,23,Desktop,iOS
495,4824,64,2024-12-03 20:06:00,58,79,Tablet,iOS
496,4087,3,2024-01-25 18:53:00,68,62,Desktop,Web
497,3957,261,2024-10-23 05:55:00,23,22,Tablet,iOS
498,849,199,2024-11-06 10:59:00,85,93,Tablet,Android
499,3430,312,2024-05-07 09:20:00,89,79,Desktop,Android
500,2410,232,2024-07-30 20:33:00,18,56,Tablet,Web
501,4197,154,2024-06-09 18:53:00,90,100,Tablet,iOS
502,1646,108,2024-05-28 23:26:00,80,75,Desktop,Web
503,1087,364,2024-09-14 18:31:00,84,100,Tablet,Web
504,2641,364,2024-06-29 19:11:00,15,13,Desktop,Web
505,4675,342,2024-09-30 09:45:00,54,53,Desktop,iOS
506,4283,55,2024-03-15 01:48:00,4,6,Tablet,iOS
507,1638,137,2024-12-15 08:33:00,21,41,Mobile,iOS
508,2418,105,2024-07-02 15:26:00,70,100,Mobile,Web
509,4603,115,2024-07-18 08:06:00,83,96,Tablet,Web
510,2357,355,2024-07-14 13:13:00,86,100,Desktop,Web
511,2562,283,2024-05-08 06:55:00,7,43,Tablet,Android
512,1848,325,2024-10-28 18:39:00,83,100,Tablet,Web
513,1610,372,2024-08-17 06:03:00,25,48,Tablet,iOS
514,1532,89,2024-07-12 01:23:00,66,100,Desktop,Android
515,4560,136,2024-10-26 08:42:00,17,48,Mobile,Android
516,3821,364,2024-03-19 11:00:00,20,100,Tablet,iOS
517,2468,252,2024-07-02 02:29:00,74,87,Tablet,Android
518,4305,113,2024-02-04 17:14:00,24,29,Mobile,Android
519,4449,275,2024-06-27 07:33:00,52,100,Mobile,Web
520,2719,170,2024-04-21 21:06:00,47,90,Tablet,Android
521,4599,386,2024-02-28 22:49:00,84,100,Desktop,Android
522,1969,329,2024-05-04 01:21:00,79,84,Tablet,Android
523,3125,59,2024-10-03 09:39:00,50,100,Mobile,Web
524,3072,264,2024-09-06 01:29:00,66,91,Desktop,Web
525,1578,165,2024-02-19 05:42:00,66,100,Tablet,Web
526,61,321,2024-12-09 21:29:00,9,21,Mobile,Web
527,3476,54,2024-12-25 14:51:00,27,32,Tablet,iOS
528,1260,13,2024-06-18 01:17:00,59,55,Mobile,iOS
529,445,92,2024-02-06 19:37:00,33,38,Mobile,Android
530,3340,199,2024-07-26 14:46:00,58,61,Desktop,iOS
531,3191,345,2024-01-04 21:53:00,16,19,Tablet,Web
532,519,382,2024-12-24 02:28:00,75,100,Desktop,Web
533,870,149,2024-11-06 02:57:00,88,100,Desktop,Android
534,3125,203,2024-08-30 05:20:00,85,100,Tablet,iOS
535,1118,383,2024-10-06 10:04:00,51,43,Tablet,iOS
536,2442,347,2024-01-06 18:53:00,83,100,Tablet,iOS
537,1010,22,2024-11-01 13:27:00,1,5,Tablet,Web
538,698,157,2024-06-25 07:13:00,27,24,Desktop,Web
539,4199,73,2024-04-23 21:03:00,21,55,Desktop,iOS
540,939,93,2024-10-17 01:51:00,86,73,Tablet,Android
541,4503,38,2024-02-04 08:33:00,38,38,Mobile,iOS
542,4757,250,2024-03-06 22:54:00,43,71,Tablet,iOS
543,820,146,2024-04-09 10:50:00,80,100,Desktop,Android
544,2690,316,2024-12-21 19:56:00,85,100,Mobile,Web
545,4644,187,2024-03-27 00:09:00,41,59,Desktop,iOS
546,1815,365,2024-05-21 12:16:00,83,100,Mobile,Web
547,2717,246,2024-07-02 10:25:00,60,83,Desktop,Web
548,892,90,2024-02-11 09:34:00,83,90,Mobile,Web
549,1610,135,2024-02-08 00:38:00,81,100,Tablet,Web
550,256,298,2024-10-29 07:15:00,75,100,Mobile,Web
551,2135,279,2024-11-30 05:04:00,70,93,Desktop,Android
552,1830,302,2024-08-25 17:06:00,38,100,Tablet,iOS
553,3251,187,2024-12-05 08:09:00,65,100,Tablet,Web
554,1359,264,2024-03-22 06:06:00,18,25,Tablet,Web
555,1198,377,2024-01-21 07:28:00,62,100,Desktop,iOS
556,515,136,2024-01-22 22:49:00,48,100,Mobile,Web
557,2960,199,2024-01-24 01:21:00,61,83,Tablet,Android
558,846,361,2024-05-20 08:59:00,67,69,Tablet,Web
559,4671,90,2024-07-12 12:28:00,49,50,Tablet,Web
560,638,265,2024-04-24 17:37:00,33,52,Desktop,Android
561,2827,250,2024-01-04 17:07:00,62,67,Mobile,Android
562,1357,118,2024-11-25 09:35:00,10,12,Mobile,iOS
563,1532,81,2024-03-01 22:33:00,47,51,Mobile,Android
564,2706,369,2024-12-11 16:20:00,15,19,Desktop,iOS
565,4840,83,2024-01-12 08:19:00,83,100,Mobile,iOS
566,4699,304,2024-11-18 17:29:00,21,65,Mobile,Web
567,1204,29,2024-04-02 17:38:00,22,45,Desktop,Web
568,4618,327,2024-12-04 09:40:00,3,5,Mobile,iOS
569,3680,311,2024-03-28 07:29:00,61,80,Desktop,Web
570,1170,299,2024-12-03 17:26:00,24,25,Desktop,iOS
571,2808,233,2024-02-05 07:50:00,77,85,Desktop,Android
572,1084,56,2024-09-24 17:12:00,3,7,Tablet,Android
573,1226,311,2024-08-31 20:59:00,13,35,Tablet,iOS
574,4354,258,2024-09-03 22:30:00,16,61,Mobile,Web
575,4418,1,2024-08-08 17:49:00,87,88,Desktop,Android
576,356,358,2024-04-27 16:27:00,68,98,Desktop,Android
577,4826,380,2024-02-20 14:31:00,90,100,Mobile,Android
578,3909,120,2024-11-02 18:33:00,11,21,Desktop,Android
579,1549,3,2024-09-24 04:01:00,1,5,Tablet,iOS
580,3073,336,2024-06-10 13:57:00,27,26,Desktop,iOS
581,1268,219,2024-05-09 08:55:00,84,94,Tablet,Android
582,4626,188,2024-12-14 13:33:00,79,100,Mobile,Android
583,4523,286,2024-07-08 19:05:00,62,100,Tablet,Android
584,2079,158,2024-12-27 13:35:00,74,100,Tablet,iOS
585,976,383,2024-12-24 05:31:00,30,41,Mobile,iOS
586,4165,206,2024-10-08 20:57:00,44,37,Tablet,Web
587,427,83,2024-01-03 03:06:00,50,52,Mobile,Android
588,4918,223,2024-05-14 07:34:00,12,52,Desktop,iOS
589,4990,20,2024-11-10 22:23:00,50,75,Tablet,Android
590,4895,30,2024-09-10 14:59:00,23,23,Mobile,iOS
591,4245,147,2024-11-02 17:25:00,25,100,Tablet,Web
592,1898,315,2024-01-19 12:16:00,22,21,Mobile,Web
593,3,81,2024-07-23 12:03:00,12,24,Tablet,Android
594,3322,301,2024-01-08 02:20:00,26,32,Mobile,Web
595,2331,372,2024-06-27 11:51:00,72,80,Desktop,iOS
596,4968,100,2024-10-21 00:09:00,59,89,Desktop,iOS
597,3336,260,2024-02-07 17:10:00,14,16,Desktop,Android
598,959,263,2024-10-21 08:32:00,33,39,Tablet,Android
599,3090,289,2024-05-04 11:35:00,62,54,Desktop,Web
600,3775,301,2024-02-29 08:48:00,4,5,Mobile,Android
601,1806,347,2024-06-10 14:04:00,90,100,Desktop,Web
602,4389,5,2024-05-07 09:48:00,90,100,Mobile,Android
603,2802,39,2024-08-31 10:42:00,71,100,Desktop,iOS
604,4700,138,2024-12-15 06:29:00,24,21,Desktop,Web
605,1636,121,2024-04-15 07:49:00,31,64,Mobile,iOS
606,2917,80,2024-02-10 23:04:00,14,46,Tablet,Android
607,55,278,2024-07-09 21:11:00,6,7,Desktop,Android
608,4707,141,2024-09-18 09:33:00,63,100,Desktop,iOS
609,4725,66,2024-08-04 16:19:00,7,8,Tablet,iOS
610,4117,178,2024-03-30 15:36:00,51,50,Mobile,Web
611,4246,236,2024-01-05 00:24:00,41,39,Tablet,iOS
612,3109,298,2024-07-04 20:54:00,13,23,Desktop,iOS
613,4494,135,2024-08-29 20:55:00,31,63,Desktop,Android
614,1507,256,2024-08-02 23:55:00,55,100,Desktop,Android
615,3282,144,2024-10-19 04:28:00,58,100,Tablet,Web
616,1873,52,2024-04-30 18:57:00,35,29,Desktop,Android
617,1607,75,2024-01-05 06:01:00,20,26,Desktop,Android
618,1102,323,2024-06-10 16:36:00,67,80,Desktop,Android
619,4606,291,2024-02-20 23:34:00,7,10,Mobile,iOS
620,1766,131,2024-02-19 15:21:00,61,64,Tablet,Android
621,2129,185,2024-10-12 08:47:00,47,54,Desktop,iOS
622,3374,63,2024-11-06 06:47:00,45,44,Tablet,Web
623,4411,90,2024-06-15 22:58:00,37,61,Tablet,Android
624,3662,41,2024-05-26 15:49:00,49,52,Tablet,iOS
625,1373,328,2024-11-19 20:54:00,44,64,Tablet,Android
626,585,41,2024-04-26 10:42:00,21,36,Desktop,Web
627,2387,364,2024-11-26 13:29:00,35,38,Desktop,Android
628,2976,383,2024-08-18 14:07:00,76,93,Mobile,iOS
629,190,65,2024-05-08 23:55:00,31,31,Tablet,iOS
630,1726,86,2024-02-18 02:10:00,51,100,Desktop,Web
631,441,14,2024-02-12 03:32:00,51,62,Desktop,Web
632,1273,44,2024-06-07 07:49:00,84,100,Mobile,Web
633,2328,227,2024-03-08 17:58:00,81,100,Mobile,iOS
634,288,340,2024-08-31 15:56:00,46,82,Tablet,Android
635,4494,228,2024-10-03 06:02:00,18,17,Tablet,Web
636,3741,324,2024-08-10 17:52:00,82,94,Tablet,Web
637,4373,159,2024-10-03 07:45:00,45,59,Mobile,Android
638,2523,188,2024-03-20 10:21:00,53,100,Mobile,iOS
639,4288,70,2024-08-28 18:15:00,45,88,Mobile,Web
640,4030,245,2024-08-08 09:59:00,39,100,Tablet,iOS
641,60,281,2024-07-29 19:08:00,48,100,Desktop,Android
642,2048,84,2024-07-12 07:31:00,83,100,Desktop,iOS
643,3459,321,2024-11-09 23:41:00,31,38,Tablet,Android
644,2333,333,2024-05-17 14:05:00,69,58,Mobile,iOS
645,1495,70,2024-11-22 15:32:00,38,100,Tablet,Android
646,2230,359,2024-04-06 10:56:00,80,100,Mobile,iOS
647,407,274,2024-02-22 09:37:00,3,7,Desktop,iOS
648,3592,373,2024-02-16 05:08:00,2,5,Mobile,Android
649,1780,176,2024-09-12 12:40:00,54,100,Desktop,Web
650,260,170,2024-03-15 01:54:00,11,9,Desktop,Android
651,585,279,2024-04-08 08:32:00,61,100,Desktop,iOS
652,1000,366,2024-08-14 08:26:00,32,50,Tablet,iOS
653,1632,236,2024-12-06 07:06:00,13,16,Desktop,Android
654,2557,166,2024-01-22 18:45:00,21,22,Tablet,iOS
655,2076,247,2024-04-11 12:18:00,82,100,Mobile,Web
656,1785,58,2024-08-10 11:04:00,31,32,Mobile,iOS
657,2262,300,2024-05-04 00:18:00,16,24,Mobile,Web
658,3894,353,2024-07-09 03:03:00,77,100,Mobile,iOS
659,4096,47,2024-06-22 21:20:00,88,93,Mobile,iOS
660,2913,331,2024-10-01 03:39:00,20,19,Mobile,Android
661,1907,163,2024-11-26 11:51:00,72,62,Desktop,Web
662,1581,11,2024-07-02 04:35:00,89,100,Desktop,iOS
663,3976,362,2024-05-30 18:31:00,57,66,Tablet,Android
664,1555,291,2024-06-27 11:02:00,24,28,Tablet,Android
665,2256,307,2024-02-05 18:07:00,71,100,Mobile,Android
666,2423,135,2024-08-20 00:01:00,70,100,Tablet,Web
667,3106,376,2024-11-13 12:25:00,24,100,Tablet,iOS
668,2628,370,2024-10-02 13:13:00,9,9,Mobile,Web
669,4076,283,2024-05-24 11:00:00,20,21,Desktop,Web
670,2639,57,2024-12-03 02:16:00,13,16,Mobile,iOS
671,1464,17,2024-09-05 06:32:00,26,92,Mobile,iOS
672,4678,329,2024-09-07 17:56:00,50,50,Tablet,Web
673,4836,132,2024-04-23 20:40:00,7,11,Tablet,iOS
674,108,107,2024-02-10 15:58:00,84,100,Tablet,iOS
675,2957,286,2024-07-07 01:59:00,54,45,Tablet,Android
676,4334,21,2024-02-09 07:22:00,10,18,Tablet,iOS
677,830,372,2024-07-16 06:28:00,30,36,Mobile,Web
678,2038,292,2024-10-12 19:03:00,81,100,Desktop,Web
679,865,327,2024-12-11 15:39:00,74,100,Tablet,Web
680,3499,54,2024-04-02 18:46:00,22,18,Desktop,Web
681,2765,337,2024-11-03 15:07:00,21,25,Desktop,Android
682,4507,167,2024-11-20 14:41:00,48,71,Tablet,Android
683,4985,124,2024-04-19 12:48:00,73,86,Tablet,Web
684,2082,185,2024-07-22 00:00:00,58,80,Tablet,iOS
685,2331,306,2024-03-10 10:18:00,3,5,Mobile,Android
686,1818,110,2024-12-19 09:25:00,41,100,Tablet,Web
687,4558,293,2024-02-18 01:17:00,74,100,Desktop,Android
688,1279,71,2024-10-25 08:31:00,34,55,Mobile,Android
689,2461,48,2024-10-18 07:25:00,74,100,Tablet,iOS
690,2660,248,2024-12-19 23:59:00,23,29,Tablet,iOS
691,4877,329,2024-10-22 13:01:00,39,100,Mobile,iOS
692,2740,179,2024-03-02 07:44:00,56,82,Tablet,Web
693,4935,6,2024-11-19 13:03:00,82,71,Mobile,Android
694,4296,22,2024-10-16 05:06:00,41,48,Desktop,Web
695,1809,79,2024-07-20 15:12:00,7,6,Tablet,Web
696,4135,47,2024-05-28 13:27:00,29,41,Mobile,iOS
697,2754,43,2024-01-26 18:42:00,61,69,Desktop,Android
698,697,205,2024-12-23 04:27:00,65,92,Mobile,Android
699,4582,102,2024-11-29 19:30:00,63,96,Mobile,Web
700,4295,127,2024-05-16 14:40:00,32,100,Desktop,Web
701,4719,46,2024-07-30 14:27:00,15,15,Desktop,Android
702,1561,165,2024-12-01 00:49:00,45,49,Desktop,iOS
703,2865,316,2024-03-15 15:02:00,57,60,Mobile,iOS
704,1636,351,2024-02-13 03:50:00,48,100,Tablet,iOS
705,1992,318,2024-05-27 00:28:00,19,15,Desktop,Web
706,912,157,2024-01-12 11:19:00,58,77,Mobile,Web
707,4408,109,2024-09-24 08:49:00,27,32,Tablet,Android
708,1158,356,2024-01-10 12:51:00,90,90,Tablet,Web
709,4316,23,2024-01-31 09:41:00,33,91,Mobile,Web
710,2223,28,2024-01-05 02:16:00,60,61,Desktop,Web
711,2223,340,2024-02-25 00:39:00,85,100,Desktop,Web
712,3167,119,2024-12-29 03:23:00,49,61,Desktop,Android
713,4892,273,2024-04-11 17:05:00,12,31,Desktop,Web
714,177,21,2024-06-05 11:23:00,32,39,Desktop,Android
715,1287,10,2024-06-29 12:07:00,45,44,Tablet,Android
716,1935,257,2024-02-01 21:21:00,36,30,Desktop,Android
717,242,285,2024-03-18 11:39:00,36,83,Desktop,Web
718,1125,45,2024-12-13 20:54:00,49,60,Tablet,Web
719,1864,214,2024-03-19 14:33:00,31,35,Desktop,Web
720,2698,230,2024-04-15 22:16:00,70,100,Mobile,Web
721,4435,351,2024-06-07 23:30:00,26,81,Tablet,Web
722,1108,221,2024-10-16 05:23:00,19,19,Desktop,iOS
723,4566,273,2024-06-11 04:58:00,16,42,Tablet,iOS
724,2611,212,2024-08-14 21:44:00,53,100,Tablet,Android
725,1245,97,2024-04-04 00:53:00,14,45,Tablet,Web
726,2187,311,2024-04-28 20:21:00,73,78,Mobile,iOS
727,214,184,2024-09-01 04:34:00,11,10,Tablet,Web
728,3841,365,2024-04-04 13:13:00,84,100,Desktop,Android
729,1127,84,2024-01-17 13:56:00,25,58,Mobile,Android
730,3384,114,2024-04-14 02:15:00,86,100,Mobile,Android
731,4014,353,2024-05-06 14:35:00,42,57,Desktop,iOS
732,4981,377,2024-06-09 13:27:00,49,45,Tablet,Web
733,4686,305,2024-11-24 01:18:00,69,84,Tablet,iOS
734,3700,234,2024-09-22 18:21:00,6,13,Desktop,Web
735,322,286,2024-11-18 01:40:00,50,61,Mobile,Android
736,3601,204,2024-05-26 15:44:00,39,34,Mobile,Android
737,2412,314,2024-09-21 04:51:00,7,6,Desktop,Web
738,3701,47,2024-04-02 19:58:00,65,100,Tablet,Web
739,1109,202,2024-08-18 00:51:00,53,94,Mobile,Android
740,4836,365,2024-02-16 08:32:00,26,35,Desktop,Web
741,1344,368,2024-02-28 15:20:00,16,61,Tablet,Android
742,699,269,2024-09-18 20:53:00,50,46,Mobile,Android
743,4509,195,2024-03-28 11:26:00,6,5,Tablet,Web
744,1230,84,2024-12-30 01:45:00,19,51,Desktop,Android
745,2536,374,2024-11-16 06:10:00,58,100,Mobile,iOS
746,1662,2,2024-05-09 00:25:00,80,71,Desktop,Android
747,4085,279,2024-09-09 08:07:00,1,5,Mobile,Web
748,3898,233,2024-02-10 20:31:00,53,74,Tablet,iOS
749,2005,281,2024-11-17 19:01:00,36,38,Mobile,iOS
750,1515,76,2024-06-27 01:15:00,8,8,Mobile,iOS
751,4736,309,2024-02-14 01:40:00,39,68,Mobile,Android
752,1461,83,2024-11-08 22:33:00,87,100,Tablet,Web
753,4874,294,2024-08-21 19:45:00,72,100,Desktop,iOS
754,763,154,2024-07-13 02:18:00,42,67,Desktop,Web
755,532,150,2024-03-03 23:42:00,61,100,Desktop,Android
756,4318,212,2024-12-22 07:08:00,68,100,Tablet,iOS
757,896,293,2024-02-14 16:30:00,81,98,Tablet,Web
758,4955,362,2024-11-07 10:48:00,37,53,Desktop,Web
759,4712,320,2024-11-10 19:12:00,46,100,Desktop,Web
760,4078,253,2024-04-29 09:54:00,24,25,Mobile,iOS
761,969,13,2024-03-01 07:04:00,60,63,Tablet,Android
762,3392,24,2024-10-13 21:45:00,43,72,Mobile,iOS
763,1649,354,2024-02-04 10:30:00,37,78,Desktop,Web
764,4506,166,2024-12-17 11:22:00,1,5,Desktop,Android
765,4661,316,2024-04-09 11:16:00,4,10,Desktop,Web
766,3925,243,2024-03-10 16:26:00,5,5,Mobile,Web
767,3774,275,2024-07-30 01:54:00,43,58,Tablet,Android
768,4629,372,2024-10-11 18:17:00,87,100,Mobile,iOS
769,4731,351,2024-06-30 02:15:00,43,36,Mobile,Android
770,256,174,2024-09-30 05:39:00,49,51,Tablet,Web
771,3192,96,2024-06-06 10:44:00,77,100,Tablet,iOS
772,2225,212,2024-05-01 12:41:00,12,15,Desktop,Android
773,1771,269,2024-02-27 12:46:00,39,100,Mobile,iOS
774,759,228,2024-09-04 17:04:00,65,100,Mobile,iOS
775,2787,248,2024-06-16 04:53:00,68,100,Mobile,Web
776,1088,106,2024-07-17 17:49:00,5,6,Mobile,iOS
777,2548,23,2024-02-14 11:22:00,88,96,Desktop,iOS
778,845,267,2024-06-08 00:46:00,85,77,Tablet,Android
779,1720,165,2024-05-26 09:26:00,26,66,Tablet,Android
780,3614,344,2024-03-17 05:22:00,16,32,Desktop,iOS
781,125,319,2024-02-22 07:03:00,72,90,Tablet,Android
782,4501,164,2024-12-26 09:40:00,35,100,Tablet,iOS
783,1404,37,2024-06-22 18:27:00,40,43,Desktop,iOS
784,1066,15,2024-01-26 03:36:00,61,60,Desktop,iOS
785,706,219,2024-12-26 20:20:00,51,100,Tablet,Web
786,3653,316,2024-06-19 06:45:00,46,85,Tablet,Web
787,4371,41,2024-03-08 03:10:00,60,68,Tablet,Android
788,797,234,2024-11-25 15:53:00,40,39,Desktop,iOS
789,1834,74,2024-07-05 13:22:00,79,100,Mobile,Web
790,2707,167,2024-01-16 02:13:00,59,76,Desktop,iOS
791,2880,246,2024-05-24 11:53:00,60,100,Tablet,Web
792,1044,261,2024-12-31 03:39:00,14,21,Desktop,Web
793,582,155,2024-07-24 20:09:00,69,93,Desktop,iOS
794,1997,281,2024-07-15 02:15:00,21,27,Desktop,iOS
795,4842,221,2024-06-24 18:35:00,56,64,Tablet,iOS
796,1418,340,2024-12-30 19:35:00,86,100,Desktop,iOS
797,4852,306,2024-10-11 03:19:00,60,100,Desktop,iOS
798,2524,208,2024-02-25 23:23:00,9,9,Tablet,Android
799,2683,254,2024-02-01 03:05:00,83,83,Mobile,iOS
800,4758,326,2024-03-16 22:33:00,1,5,Mobile,Android
801,4353,150,2024-10-22 15:15:00,50,53,Mobile,iOS
802,2594,154,2024-12-13 10:23:00,73,62,Desktop,Web
803,2821,46,2024-11-09 17:25:00,75,100,Desktop,iOS
804,2410,32,2024-01-28 00:01:00,48,56,Tablet,Web
805,2943,57,2024-04-30 14:44:00,37,100,Tablet,Web
806,3230,321,2024-07-14 13:51:00,41,38,Desktop,Android
807,4466,109,2024-08-31 04:44:00,85,100,Mobile,Web
808,3151,185,2024-05-27 22:52:00,54,100,Mobile,iOS
809,96,37,2024-03-14 16:36:00,83,100,Tablet,Android
810,1113,44,2024-07-31 15:33:00,18,18,Tablet,Web
811,3488,320,2024-09-17 14:28:00,24,32,Tablet,Android
812,3152,182,2024-08-05 20:38:00,29,76,Mobile,Web
813,4081,375,2024-09-13 09:11:00,31,29,Desktop,Web
814,4722,188,2024-10-17 16:29:00,5,26,Tablet,Android
815,928,298,2024-02-10 04:50:00,62,60,Tablet,Web
816,4313,385,2024-09-21 02:40:00,36,48,Tablet,Web
817,725,126,2024-12-05 22:49:00,61,64,Mobile,Web
818,4418,297,2024-01-28 11:43:00,40,43,Tablet,iOS
819,3841,233,2024-10-20 11:18:00,66,88,Desktop,Android
820,2414,149,2024-12-21 20:23:00,22,100,Tablet,Android
821,4618,134,2024-08-30 19:44:00,8,8,Mobile,Web
822,423,337,2024-11-15 00:55:00,38,32,Desktop,Android
823,676,65,2024-05-22 08:36:00,65,100,Mobile,Web
824,2302,141,2024-02-27 20:36:00,33,100,Mobile,Web
825,1239,338,2024-03-30 08:55:00,58,93,Tablet,iOS
826,3973,93,2024-06-24 02:52:00,68,100,Mobile,Web
827,1263,254,2024-07-15 08:07:00,53,46,Tablet,Android
828,1371,108,2024-06-25 01:51:00,74,68,Tablet,Android
829,951,27,2024-07-23 16:15:00,22,29,Desktop,Android
830,4363,120,2024-12-27 13:18:00,49,48,Desktop,Android
831,1190,272,2024-05-27 15:19:00,56,100,Desktop,Web
832,2587,272,2024-02-19 18:08:00,88,100,Tablet,Android
833,3538,313,2024-06-20 09:13:00,84,100,Desktop,iOS
834,2092,336,2024-08-24 23:02:00,75,100,Tablet,iOS
835,4823,100,2024-12-12 23:33:00,67,100,Mobile,Android
836,4487,6,2024-02-04 00:24:00,87,100,Desktop,iOS
837,4303,54,2024-06-28 07:29:00,88,100,Tablet,Android
838,2064,99,2024-11-13 03:08:00,5,27,Mobile,Web
839,1777,307,2024-12-28 04:05:00,82,100,Mobile,Web
840,1065,193,2024-11-27 19:19:00,85,75,Mobile,iOS
841,1510,130,2024-12-04 02:35:00,38,51,Tablet,Android
842,2265,219,2024-06-14 08:47:00,89,89,Mobile,iOS
843,2272,32,2024-06-19 02:03:00,49,76,Desktop,Android
844,1458,226,2024-04-12 20:49:00,9,11,Desktop,iOS
845,4031,56,2024-08-08 07:27:00,19,22,Tablet,Web
846,871,227,2024-01-18 02:29:00,34,100,Mobile,Web
847,2053,229,2024-03-17 22:17:00,3,5,Tablet,iOS
848,310,341,2024-03-18 23:53:00,50,100,Desktop,Android
849,4708,2,2024-09-08 16:19:00,66,62,Desktop,Android
850,575,277,2024-07-15 23:31:00,29,100,Desktop,iOS
851,4647,275,2024-12-15 10:20:00,46,80,Desktop,iOS
852,743,188,2024-02-11 15:41:00,69,100,Desktop,Web
853,1664,91,2024-07-15 22:33:00,71,100,Mobile,Android
854,3196,55,2024-07-02 16:36:00,81,78,Mobile,Web
855,3588,377,2024-01-19 06:35:00,25,78,Mobile,Web
856,4858,123,2024-02-02 18:27:00,63,98,Tablet,Android
857,4094,274,2024-01-19 11:34:00,58,100,Mobile,Android
858,351,208,2024-11-30 22:46:00,16,38,Tablet,Android
859,4396,77,2024-02-06 01:15:00,75,100,Tablet,iOS
860,4006,335,2024-11-12 01:33:00,3,5,Mobile,Web
861,1070,8,2024-01-26 10:29:00,23,24,Mobile,Android
862,1399,303,2024-02-24 03:53:00,9,7,Desktop,Web
863,1807,33,2024-06-21 23:09:00,26,37,Desktop,Android
864,990,351,2024-03-11 10:58:00,74,88,Mobile,iOS
865,4859,89,2024-03-02 09:20:00,43,100,Mobile,Android
866,1377,357,2024-03-25 14:58:00,48,56,Mobile,Web
867,334,69,2024-11-19 20:54:00,13,11,Desktop,iOS
